Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20201022,S92000003,Female,"",75 to 84,"",37,2010,1052.22380433872,3,393,205.733310997571,29071,15218.50657509
20201022,S92000003,Female,"",85plus,"",30,2276,2769.05856875198,5,644,783.512178504514,22785,27721.0015329586
20201022,S92000003,Female,"",Total,d,804,30891,1103.13298910794,8,1278,45.638016253276,489651,17485.6809831243
20201022,S92000003,Male,"",15 to 19,"",44,2191,1519.71256554671,0,0,0,19334,13410.3709458147
20201022,S92000003,Male,"",20 to 24,"",73,2612,1483.53458362205,0,1,0.567968829870617,29230,16601.7288971181
20201022,S92000003,Male,"",25 to 44,"",224,6728,956.777219373316,0,12,1.70649920221162,112220,15958.6117060157
20201022,S92000003,Male,"",45 to 64,"",206,7219,993.833797507913,2,146,20.0997000188607,87026,11980.7979030231
20201022,S92000003,Male,"",65 to 74,"",44,2055,742.415976936333,0,281,101.517707795187,31085,11230.1706292292
20201022,S92000003,Male,"",75 to 84,"",39,1825,1235.32836043159,2,555,375.675200021661,24638,16677.2713119526
20201022,S92000003,Male,"",85plus,"",23,1125,2505.95861270131,5,456,1015.7485576816,11793,26269.1288174103
20201022,S92000003,Male,"",Total,d,699,24790,930.903945658341,9,1451,54.487358820099,383753,14410.5357748377
20201022,S92000003,Total,d,15 to 19,"",94,5018,1779.69768547089,0,0,0,42473,15063.5910312883
20201022,S92000003,Total,d,20 to 24,"",144,5529,1591.28062258243,0,1,0.287806225824277,69319,19950.4397679131
20201022,S92000003,Total,d,25 to 44,"",494,15532,1090.98163060031,0,20,1.40481796368827,268569,18864.5277844897
20201022,S92000003,Total,d,45 to 64,"",465,16558,1103.59886000997,2,226,15.0630113759061,215911,14390.5745539083
20201022,S92000003,Total,d,65 to 74,"",90,3831,662.45893135051,0,434,75.0475531730936,63093,10910.0812726958
20201022,S92000003,Total,d,75 to 84,"",76,3835,1132.07658564521,5,948,279.845789619729,53734,15862.0608221798
20201022,S92000003,Total,d,85plus,"",53,3401,2676.11950868303,10,1100,865.548797280603,34600,27225.4439871899
20201022,S92000003,Total,d,Total,d,1503,55818,1021.69018724946,17,2729,49.9514945179653,875193,16019.4937125913
20201023,S92000003,Female,"",15 to 19,"",41,2865,2079.31139593282,0,0,0,23296,16907.3781080806
20201023,S92000003,Female,"",20 to 24,"",67,2977,1736.97415251765,0,0,0,40298,23512.4569694848
20201023,S92000003,Female,"",25 to 44,"",259,9003,1249.58707968876,0,8,1.11037394618573,156730,21753.6135732111
20201023,S92000003,Female,"",45 to 64,"",228,9506,1228.18917679283,0,80,10.3361176250186,129048,16673.1913409175
20201023,S92000003,Female,"",65 to 74,"",46,1817,602.651400824541,4,157,52.0727957784551,32197,10678.9032208848
20201023,S92000003,Female,"",75 to 84,"",29,2039,1067.40514280928,2,395,206.78029985761,29233,15303.3126727532
20201023,S92000003,Female,"",85plus,"",26,2302,2800.69104800837,4,648,788.378713774728,22870,27824.4154074507
20201023,S92000003,Female,"",Total,d,739,31630,1129.52304701966,10,1288,45.9951212317836,492984,17604.7040724609
20201023,S92000003,Male,"",15 to 19,"",37,2228,1545.3763560192,0,0,0,19469,13504.0091002414
20201023,S92000003,Male,"",20 to 24,"",50,2662,1511.93302511558,0,1,0.567968829870617,29480,16743.7211045858
20201023,S92000003,Male,"",25 to 44,"",187,6915,983.370165274448,0,12,1.70649920221162,113073,16079.9153576396
20201023,S92000003,Male,"",45 to 64,"",161,7380,1015.99853519994,1,147,20.2373691970721,87696,12073.0362524247
20201023,S92000003,Male,"",65 to 74,"",39,2094,756.505623213957,2,283,102.240253758142,31286,11302.7864985061
20201023,S92000003,Male,"",75 to 84,"",20,1845,1248.86620547741,2,557,377.028984526243,24749,16752.4063519569
20201023,S92000003,Male,"",85plus,"",12,1137,2532.68883790346,2,458,1020.20359521529,11851,26398.3249058873
20201023,S92000003,Male,"",Total,d,548,25338,951.482217631749,7,1458,54.7502199584454,386385,14509.3715628559
20201023,S92000003,Total,d,15 to 19,"",78,5096,1807.3613800637,0,0,0,42797,15178.5017626739
20201023,S92000003,Total,d,20 to 24,"",117,5646,1624.95395100387,0,1,0.287806225824277,69910,20120.5332473752
20201023,S92000003,Total,d,25 to 44,"",446,15978,1122.30907119056,0,20,1.40481796368827,270544,19003.2535584039
20201023,S92000003,Total,d,45 to 64,"",389,16947,1129.52590171452,1,227,15.1296618687199,217479,14495.0825266402
20201023,S92000003,Total,d,65 to 74,"",85,3916,677.157184852153,6,440,76.0850769496801,63531,10985.8205083867
20201023,S92000003,Total,d,75 to 84,"",49,3884,1146.54118869517,4,952,281.026573542175,54007,15942.6493248868
20201023,S92000003,Total,d,85plus,"",38,3439,2706.02028531636,6,1106,870.269972538497,34743,27337.9653308364
20201023,S92000003,Total,d,Total,d,1287,57105,1045.24737795838,17,2746,50.2626617612066,881160,16128.713414969
20201024,S92000003,Female,"",15 to 19,"",38,2903,2106.89039525061,0,0,0,23426,17001.7273162731
20201024,S92000003,Female,"",20 to 24,"",56,3033,1769.64817083844,0,0,0,40510,23636.1514674135
20201024,S92000003,Female,"",25 to 44,"",173,9176,1273.59891627503,0,8,1.11037394618573,157464,21855.4903827737
20201024,S92000003,Female,"",45 to 64,"",138,9644,1246.01897969599,1,81,10.4653190953313,129594,16743.7353437082
20201024,S92000003,Female,"",65 to 74,"",41,1858,616.250029021463,2,159,52.7361434953781,32342,10726.9959303618
20201024,S92000003,Female,"",75 to 84,"",23,2062,1079.44551469972,1,396,207.303794287629,29344,15361.4205544853
20201024,S92000003,Female,"",85plus,"",14,2316,2817.72392145412,5,653,794.461882862496,22948,27919.3128452198
20201024,S92000003,Female,"",Total,d,513,32143,1147.8425324171,9,1297,46.3165157124405,495213,17684.3027721702
20201024,S92000003,Male,"",15 to 19,"",19,2247,1558.5550592348,0,0,0,19568,13572.6770801543
20201024,S92000003,Male,"",20 to 24,"",47,2709,1538.6275601195,0,1,0.567968829870617,29649,16839.7078368339
20201024,S92000003,Male,"",25 to 44,"",137,7052,1002.85269783303,0,12,1.70649920221162,113705,16169.7909822894
20201024,S92000003,Male,"",45 to 64,"",144,7524,1035.82289686238,0,147,20.2373691970721,88191,12141.1824956393
20201024,S92000003,Male,"",65 to 74,"",30,2124,767.343812658283,2,285,102.962799721097,31416,11349.7519860982
20201024,S92000003,Male,"",75 to 84,"",18,1863,1261.05026601866,6,563,381.090338039991,24859,16826.8644997089
20201024,S92000003,Male,"",85plus,"",11,1148,2557.19154433876,2,460,1024.65863274898,11897,26500.7907691622
20201024,S92000003,Male,"",Total,d,441,25779,968.042469347575,10,1468,55.1257358703689,388324,14582.1840981779
20201024,S92000003,Total,d,15 to 19,"",57,5153,1827.57715688152,0,0,0,43027,15260.0741954475
20201024,S92000003,Total,d,20 to 24,"",103,5749,1654.59799226377,0,1,0.287806225824277,70291,20230.1874194143
20201024,S92000003,Total,d,25 to 44,"",310,16288,1144.08374962772,0,20,1.40481796368827,271910,19099.2026253238
20201024,S92000003,Total,d,45 to 64,"",282,17229,1148.32134068799,1,228,15.1963123615336,218520,14564.4656896593
20201024,S92000003,Total,d,65 to 74,"",71,3987,689.43454954176,4,444,76.7767594674045,63806,11033.3736814802
20201024,S92000003,Total,d,75 to 84,"",41,3925,1158.64422390025,7,959,283.092945406455,54228,16007.8876366019
20201024,S92000003,Total,d,85plus,"",25,3464,2725.69184889092,7,1113,875.778010339374,34867,27435.5362861662
20201024,S92000003,Total,d,Total,d,954,58059,1062.70935149086,19,2765,50.6104369154174,885329,16205.022605385
20201025,S92000003,Female,"",15 to 19,"",31,2934,2129.3890525888,0,0,0,23550,17091.7219456258
20201025,S92000003,Female,"",20 to 24,"",46,3079,1796.48754303052,0,0,0,40736,23768.0144699224
20201025,S92000003,Female,"",25 to 44,"",184,9360,1299.1375170373,0,8,1.11037394618573,158129,21947.7902170503
20201025,S92000003,Female,"",45 to 64,"",143,9787,1264.49478995071,4,85,10.9821249765822,130135,16813.6333391474
20201025,S92000003,Female,"",65 to 74,"",22,1880,623.546853907616,3,162,53.7311650707626,32490,10776.0836614141
20201025,S92000003,Female,"",75 to 84,"",29,2091,1094.62685317028,3,399,208.874277577687,29448,15415.8639752073
20201025,S92000003,Female,"",85plus,"",14,2330,2834.75679489987,2,655,796.895150497603,23025,28012.9936491715
20201025,S92000003,Female,"",Total,d,499,32642,1165.66207084463,12,1309,46.7450416866497,497345,17760.4375535881
20201025,S92000003,Male,"",15 to 19,"",24,2271,1575.20184224399,0,0,0,19657,13634.40890048
20201025,S92000003,Male,"",20 to 24,"",39,2748,1560.77834448445,0,1,0.567968829870617,29802,16926.6070678041
20201025,S92000003,Male,"",25 to 44,"",126,7178,1020.77093945625,0,12,1.70649920221162,114273,16250.5652778607
20201025,S92000003,Male,"",45 to 64,"",143,7667,1055.50958934661,0,147,20.2373691970721,88616,12199.6918963792
20201025,S92000003,Male,"",65 to 74,"",34,2158,779.627094028519,1,286,103.324072702575,31557,11400.6914764865
20201025,S92000003,Male,"",75 to 84,"",29,1892,1280.6801413351,5,568,384.474799301447,24952,16889.815479172
20201025,S92000003,Male,"",85plus,"",15,1163,2590.60432584145,3,463,1031.34118904952,11934,26583.2089635355
20201025,S92000003,Male,"",Total,d,440,26219,984.565169472209,9,1477,55.4637001911001,390131,14650.0398234625
20201025,S92000003,Total,d,15 to 19,"",55,5208,1847.08360819697,0,0,0,43241,15335.9720242022
20201025,S92000003,Total,d,20 to 24,"",85,5834,1679.06152145883,0,1,0.287806225824277,70670,20339.2659790017
20201025,S92000003,Total,d,25 to 44,"",310,16598,1165.85842806489,0,20,1.40481796368827,273143,19185.8096527852
20201025,S92000003,Total,d,45 to 64,"",286,17515,1167.38338163272,4,232,15.4629143327886,219486,14628.8500657174
20201025,S92000003,Total,d,65 to 74,"",56,4043,699.118104789902,4,448,77.4684419851288,64095,11083.3477433858
20201025,S92000003,Total,d,75 to 84,"",58,3983,1175.76559077572,8,967,285.454513251348,54425,16066.0412447824
20201025,S92000003,Total,d,85plus,"",29,3493,2748.51086263741,5,1118,879.712323054286,34981,27525.2386160662
20201025,S92000003,Total,d,Total,d,939,58998,1079.89676569107,21,2786,50.9948199805978,889270,16277.1584939505
20201026,S92000003,Female,"",15 to 19,"",61,2995,2173.66060412524,0,0,0,23780,17258.6474678124
20201026,S92000003,Female,"",20 to 24,"",67,3146,1835.57967209289,0,0,0,41079,23968.1428321372
20201026,S92000003,Female,"",25 to 44,"",249,9609,1333.69790611233,0,8,1.11037394618573,159365,22119.342991736
20201026,S92000003,Female,"",45 to 64,"",243,10030,1295.8907472367,2,87,11.2405279172077,131198,16950.9745020898
20201026,S92000003,Female,"",65 to 74,"",37,1917,635.818786670691,1,163,54.0628389292241,32749,10861.9871907556
20201026,S92000003,Female,"",75 to 84,"",36,2127,1113.47265265098,4,403,210.968255297764,29648,15520.5628612112
20201026,S92000003,Female,"",85plus,"",17,2347,2855.43956979828,7,662,805.411587220479,23120,28128.5738618391
20201026,S92000003,Female,"",Total,d,753,33395,1192.55207572625,14,1323,47.2449886565604,501218,17898.7443117641
20201026,S92000003,Male,"",15 to 19,"",37,2308,1600.86563271648,0,0,0,19820,13747.4683017507
20201026,S92000003,Male,"",20 to 24,"",60,2808,1594.85647427669,0,1,0.567968829870617,30097,17094.1578726159
20201026,S92000003,Male,"",25 to 44,"",210,7388,1050.63467549496,0,12,1.70649920221162,115404,16411.4028276692
20201026,S92000003,Male,"",45 to 64,"",174,7841,1079.46402635539,1,148,20.3750383752834,89393,12306.6608478494
20201026,S92000003,Male,"",65 to 74,"",33,2191,791.549102417277,5,291,105.130437609962,31803,11489.56462993
20201026,S92000003,Male,"",75 to 84,"",35,1927,1304.3713701653,4,572,387.182368310612,25106,16994.0568860249
20201026,S92000003,Male,"",85plus,"",12,1175,2617.33455104359,5,468,1042.47878288375,11989,26705.722495712
20201026,S92000003,Male,"",Total,d,592,26811,1006.79571145808,15,1492,56.0269740589853,393442,14774.3731419003
20201026,S92000003,Total,d,15 to 19,"",98,5306,1881.84055781358,0,0,0,43634,15475.3544854198
20201026,S92000003,Total,d,20 to 24,"",127,5961,1715.61291213852,0,1,0.287806225824277,71308,20522.8863510775
20201026,S92000003,Total,d,25 to 44,"",459,17057,1198.09900033154,0,20,1.40481796368827,275511,19352.1400996859
20201026,S92000003,Total,d,45 to 64,"",417,17932,1195.17663713605,3,235,15.6628658112298,221327,14751.5536229875
20201026,S92000003,Total,d,65 to 74,"",70,4113,711.222548850078,6,454,78.5059657617154,64600,11170.6726612485
20201026,S92000003,Total,d,75 to 84,"",71,4054,1196.72450539913,8,975,287.81608109624,54779,16170.5406219189
20201026,S92000003,Total,d,85plus,"",29,3522,2771.32987638389,12,1130,889.154673570074,35131,27643.2679975135
20201026,S92000003,Total,d,Total,d,1345,60343,1104.5155858181,29,2815,51.5256346896564,896457,16408.7090220197
20201027,S92000003,Female,"",15 to 19,"",44,3039,2205.59418228267,0,0,0,24006,17422.6699374392
20201027,S92000003,Female,"",20 to 24,"",75,3221,1879.33951805823,0,0,0,41434,24175.2727697065
20201027,S92000003,Female,"",25 to 44,"",232,9841,1365.89875055172,0,8,1.11037394618573,160475,22273.4073767693
20201027,S92000003,Female,"",45 to 64,"",214,10244,1323.53986188363,2,89,11.4989308578332,132162,17075.5247194713
20201027,S92000003,Female,"",65 to 74,"",37,1954,648.090719433766,1,164,54.3945127876856,32980,10938.6038520602
20201027,S92000003,Female,"",75 to 84,"",56,2183,1142.78834073205,2,405,212.015244157802,29822,15611.6508920345
20201027,S92000003,Female,"",85plus,"",46,2393,2911.40472540575,0,662,805.411587220479,23236,28269.7033846753
20201027,S92000003,Female,"",Total,d,736,34131,1218.83500214442,5,1328,47.4235411458142,504774,18025.7308421214
20201027,S92000003,Male,"",15 to 19,"",48,2356,1634.15919873484,0,0,0,19994,13868.1574785673
20201027,S92000003,Male,"",20 to 24,"",42,2850,1618.71116513126,0,1,0.567968829870617,30335,17229.3344541252
20201027,S92000003,Male,"",25 to 44,"",161,7549,1073.53020645796,0,12,1.70649920221162,116307,16539.8168926356
20201027,S92000003,Male,"",45 to 64,"",189,8030,1105.48350103734,1,149,20.5127075534948,90104,12404.5436335577
20201027,S92000003,Male,"",65 to 74,"",45,2236,807.806386583767,2,293,105.852983572918,32004,11562.180499207
20201027,S92000003,Male,"",75 to 84,"",37,1964,1329.41638350007,3,575,389.213045067486,25245,17088.1449090934
20201027,S92000003,Male,"",85plus,"",21,1196,2664.11244514735,4,472,1051.38885795113,12046,26832.6910654222
20201027,S92000003,Male,"",Total,d,572,27383,1028.2752216201,10,1502,56.4024899709088,396336,14883.047446811
20201027,S92000003,Total,d,15 to 19,"",92,5398,1914.46953092305,0,0,0,44034,15617.2195858958
20201027,S92000003,Total,d,20 to 24,"",117,6078,1749.28624055996,0,1,0.287806225824277,71901,20693.5554429913
20201027,S92000003,Total,d,25 to 44,"",393,17450,1225.70367331801,0,20,1.40481796368827,277526,19493.6755095275
20201027,S92000003,Total,d,45 to 64,"",403,18335,1222.03678573999,3,238,15.862817289671,223003,14863.2598489433
20201027,S92000003,Total,d,65 to 74,"",82,4195,725.402040463427,3,457,79.0247276500086,65032,11245.3743731627
20201027,S92000003,Total,d,75 to 84,"",93,4147,1224.17773159601,5,980,289.292060999297,55092,16262.9369638503
20201027,S92000003,Total,d,85plus,"",67,3589,2824.04966676371,4,1134,892.302123742003,35304,27779.3952174495
20201027,S92000003,Total,d,Total,d,1308,61651,1128.45715959219,15,2830,51.8001940219281,902911,16526.8427507184
20201028,S92000003,Female,"",15 to 19,"",40,3079,2234.62470788034,0,0,0,24213,17572.9029074071
20201028,S92000003,Female,"",20 to 24,"",78,3299,1924.84975786219,0,0,0,41736,24351.4790827936
20201028,S92000003,Female,"",25 to 44,"",230,10071,1397.82200150456,0,8,1.11037394618573,161504,22416.2292255974
20201028,S92000003,Female,"",45 to 64,"",238,10482,1354.28981181806,0,89,11.4989308578332,133022,17186.6379839403
20201028,S92000003,Female,"",65 to 74,"",38,1992,660.694326055303,4,168,55.7212082215316,33189,11007.9236884786
20201028,S92000003,Female,"",75 to 84,"",30,2213,1158.49317363263,4,409,214.109221877879,29953,15680.228662367
20201028,S92000003,Female,"",85plus,"",45,2438,2966.15324719566,2,664,807.844854855586,23337,28392.5834002482
20201028,S92000003,Female,"",Total,d,734,34865,1245.04650756688,10,1338,47.7806461243218,507985,18140.3972507202
20201028,S92000003,Male,"",15 to 19,"",47,2403,1666.7591487945,0,0,0,20147,13974.2807202508
20201028,S92000003,Male,"",20 to 24,"",45,2895,1644.26976247544,0,1,0.567968829870617,30568,17361.671191485
20201028,S92000003,Male,"",25 to 44,"",169,7718,1097.56340355578,0,12,1.70649920221162,117149,16659.5562533241
20201028,S92000003,Male,"",45 to 64,"",163,8193,1127.92357708579,2,151,20.7880459099175,90717,12488.9348398013
20201028,S92000003,Male,"",65 to 74,"",35,2271,820.45094093548,5,298,107.659348480305,32160,11618.5390843175
20201028,S92000003,Male,"",75 to 84,"",17,1981,1340.92355178903,3,578,391.24372182436,25367,17170.7257638729
20201028,S92000003,Male,"",85plus,"",10,1206,2686.38763281581,5,477,1062.52645178536,12091,26932.9294099303
20201028,S92000003,Male,"",Total,d,534,27917,1048.32777131682,15,1517,56.965763838794,398886,14978.8040043515
20201028,S92000003,Total,d,15 to 19,"",87,5485,1945.32519027657,0,0,0,44394,15744.8981763241
20201028,S92000003,Total,d,20 to 24,"",123,6201,1784.68640633634,0,1,0.287806225824277,72436,20847.5317738073
20201028,S92000003,Total,d,25 to 44,"",399,17849,1253.72979169359,0,20,1.40481796368827,279398,19625.1664709287
20201028,S92000003,Total,d,45 to 64,"",401,18736,1248.76363335831,2,240,15.9961182752985,224476,14961.436024858
20201028,S92000003,Total,d,65 to 74,"",73,4268,738.025246411897,9,466,80.5810133148885,65397,11308.4904029051
20201028,S92000003,Total,d,75 to 84,"",47,4194,1238.05194268475,7,987,291.358432863578,55345,16337.621546945
20201028,S92000003,Total,d,85plus,"",55,3644,2867.32710662774,7,1141,897.81016154288,35450,27894.2771487249
20201028,S92000003,Total,d,Total,d,1268,62919,1151.66657514689,25,2855,52.2577929090476,908673,16632.3101422217
20201029,S92000003,Female,"",15 to 19,"",31,3110,2257.12336521853,0,0,0,24374,17689.7507729377
20201029,S92000003,Female,"",20 to 24,"",64,3363,1962.19149308594,0,0,0,42017,24515.4326390104
20201029,S92000003,Female,"",25 to 44,"",214,10285,1427.52450456502,0,8,1.11037394618573,162503,22554.8871721274
20201029,S92000003,Female,"",45 to 64,"",189,10671,1378.70888970716,0,89,11.4989308578332,133817,17289.3531528389
20201029,S92000003,Female,"",65 to 74,"",30,2022,670.644541809148,3,171,56.7162297969161,33358,11063.9765705586
20201029,S92000003,Female,"",75 to 84,"",23,2236,1170.53354552308,7,416,217.773682888014,30099,15756.6588491498
20201029,S92000003,Female,"",85plus,"",37,2475,3011.16869844514,2,666,810.278122490693,23444,28522.7632187264
20201029,S92000003,Female,"",Total,d,631,35496,1267.57983171071,12,1350,48.209172098531,511005,18248.2429542295
20201029,S92000003,Male,"",15 to 19,"",28,2431,1686.18039563854,0,0,0,20330,14101.2124406958
20201029,S92000003,Male,"",20 to 24,"",60,2955,1678.34789226767,0,1,0.567968829870617,30766,17474.1290197994
20201029,S92000003,Male,"",25 to 44,"",139,7857,1117.33035264806,0,12,1.70649920221162,117898,16766.0702451955
20201029,S92000003,Male,"",45 to 64,"",138,8331,1146.92192367896,0,151,20.7880459099175,91275,12565.7542412432
20201029,S92000003,Male,"",65 to 74,"",32,2303,832.011676342761,8,306,110.549532332125,32321,11676.7040343354
20201029,S92000003,Male,"",75 to 84,"",23,2004,1356.49207359173,4,582,393.951290833525,25459,17232.9998510837
20201029,S92000003,Male,"",85plus,"",11,1217,2710.89033925111,2,479,1066.98148931905,12148,27059.8979796405
20201029,S92000003,Male,"",Total,d,468,28385,1065.90191599484,14,1531,57.4914861154869,401279,15068.6649620748
20201029,S92000003,Total,d,15 to 19,"",59,5544,1966.25029259677,0,0,0,44738,15866.9021627335
20201029,S92000003,Total,d,20 to 24,"",124,6325,1820.37437833855,0,1,0.287806225824277,72915,20985.3909559772
20201029,S92000003,Total,d,25 to 44,"",353,18202,1278.52482875269,0,20,1.40481796368827,281146,19747.947560955
20201029,S92000003,Total,d,45 to 64,"",327,19063,1270.5583445084,0,240,15.9961182752985,225830,15051.6807921278
20201029,S92000003,Total,d,65 to 74,"",62,4330,748.74632543662506,11,477,82.4831402386305,65727,11365.5542106173
20201029,S92000003,Total,d,75 to 84,"",46,4240,1251.63095779288,11,998,294.605588650305,55583,16407.8781903306
20201029,S92000003,Total,d,85plus,"",48,3692,2905.0965086909,4,1145,900.95761171481,35614,28023.322605774
20201029,S92000003,Total,d,Total,d,1100,64019,1171.80092618015,26,2881,52.7336957516519,914087,16731.4077572163
20201030,S92000003,Female,"",15 to 19,"",43,3153,2288.33118023602,0,0,0,24508,17787.0030336899
20201030,S92000003,Female,"",20 to 24,"",50,3413,1991.36472372951,0,0,0,42233,24641.4609953906
20201030,S92000003,Female,"",25 to 44,"",199,10484,1455.14505647639,0,8,1.11037394618573,163423,22682.5801759388
20201030,S92000003,Female,"",45 to 64,"",186,10857,1402.74036318533,0,89,11.4989308578332,134600,17390.5179040938
20201030,S92000003,Female,"",65 to 74,"",31,2053,680.926431421455,1,172,57.0479036553776,33606,11146.2316874571
20201030,S92000003,Female,"",75 to 84,"",35,2271,1188.85585057375,8,424,221.961638328168,30239,15829.9480693525
20201030,S92000003,Female,"",85plus,"",18,2493,3033.06810716111,7,673,818.794559213568,23518,28612.7941212254
20201030,S92000003,Female,"",Total,d,597,36093,1288.89899892761,16,1366,48.7805400641432,513831,18349.1608211558
20201030,S92000003,Male,"",15 to 19,"",37,2468,1711.84418611103,0,0,0,20451,14185.1399717005
20201030,S92000003,Male,"",20 to 24,"",51,3006,1707.31430259107,0,1,0.567968829870617,30949,17578.0673156657
20201030,S92000003,Male,"",25 to 44,"",154,8011,1139.23042574311,0,12,1.70649920221162,118623,16869.1712386624
20201030,S92000003,Male,"",45 to 64,"",158,8489,1168.67365383636,3,154,21.2010534445517,91817,12640.3709358338
20201030,S92000003,Male,"",65 to 74,"",39,2342,846.101322620385,0,306,110.549532332125,32503,11742.4557169643
20201030,S92000003,Male,"",75 to 84,"",19,2023,1369.35302638526,7,589,398.689536599564,25577,17312.8731368541
20201030,S92000003,Male,"",85plus,"",16,1233,2746.53063952064,9,488,1087.02915822066,12209,27195.7766244181
20201030,S92000003,Male,"",Total,d,509,28894,1085.01567591174,19,1550,58.2049663481415,403515,15152.6303199809
20201030,S92000003,Total,d,15 to 19,"",80,5624,1994.62331269196,0,0,0,44994,15957.6958270381
20201030,S92000003,Total,d,20 to 24,"",101,6426,1849.4428071468,0,1,0.287806225824277,73314,21100.225640081
20201030,S92000003,Total,d,25 to 44,"",353,18555,1303.31986581179,0,20,1.40481796368827,282792,19863.5640793666
20201030,S92000003,Total,d,45 to 64,"",344,19407,1293.48611403633,3,243,16.1960697537398,227157,15140.1259960916
20201030,S92000003,Total,d,65 to 74,"",70,4400,760.850769496801,1,478,82.6560608680616,66157,11439.9100812727
20201030,S92000003,Total,d,75 to 84,"",54,4294,1267.5715407459,15,1013,299.033528359478,55841,16484.0387533283
20201030,S92000003,Total,d,85plus,"",34,3726,2931.8498351523,16,1161,913.547412402527,35749,28129.5490490766
20201030,S92000003,Total,d,Total,d,1106,65125,1192.04510094631,35,2916,53.3743341936192,919155,16824.1722036132
20201031,S92000003,Female,"",15 to 19,"",33,3186,2312.28136385409,0,0,0,24604,17856.6762951243
20201031,S92000003,Female,"",20 to 24,"",34,3447,2011.20252056713,0,0,0,42386,24730.7310811599
20201031,S92000003,Female,"",25 to 44,"",135,10619,1473.88261681828,0,8,1.11037394618573,164017,22765.025441443
20201031,S92000003,Female,"",45 to 64,"",146,11003,1421.60377785099,0,89,11.4989308578332,135119,17457.5734671861
20201031,S92000003,Female,"",65 to 74,"",23,2076,688.554930166069,2,174,57.7112513723006,33755,11195.6510923679
20201031,S92000003,Female,"",75 to 84,"",14,2285,1196.18477259402,5,429,224.579110478265,30351,15888.5794455147
20201031,S92000003,Female,"",85plus,"",21,2514,3058.61741732973,7,680,827.310995936443,23576,28683.3588826435
20201031,S92000003,Female,"",Total,d,431,36524,1304.29022350129,14,1380,49.2804870340539,515714,18416.4036886087
20201031,S92000003,Male,"",15 to 19,"",23,2491,1727.7973531615,0,0,0,20518,14231.6122409344
20201031,S92000003,Male,"",20 to 24,"",33,3039,1726.0572739768,0,1,0.567968829870617,31050,17635.4321674826
20201031,S92000003,Male,"",25 to 44,"",95,8106,1152.74021109395,0,12,1.70649920221162,119033,16927.4766280713
20201031,S92000003,Male,"",45 to 64,"",90,8579,1181.06387987538,2,156,21.4763918009744,92153,12686.6277797128
20201031,S92000003,Male,"",65 to 74,"",15,2357,851.520417342548,2,308,111.272078295081,32628,11787.614839649
20201031,S92000003,Male,"",75 to 84,"",16,2039,1380.18330242192,4,593,401.397105608729,25678,17381.2392543355
20201031,S92000003,Male,"",85plus,"",11,1244,2771.03334595594,2,490,1091.48419575435,12236,27255.9196311229
20201031,S92000003,Male,"",Total,d,314,29208,1096.80687554614,10,1560,58.580482260065,404922,15205.4654087885
20201031,S92000003,Total,d,15 to 19,"",56,5680,2014.4844267586,0,0,0,45157,16015.505855482
20201031,S92000003,Total,d,20 to 24,"",67,6493,1868.72582427703,0,1,0.287806225824277,73568,21173.3284214404
20201031,S92000003,Total,d,25 to 44,"",230,18785,1319.4752723942,0,20,1.40481796368827,283797,19934.1561820419
20201031,S92000003,Total,d,45 to 64,"",236,19643,1309.21563034037,2,245,16.3293707393672,228012,15197.1121674474
20201031,S92000003,Total,d,65 to 74,"",38,4438,767.421753415182,4,482,83.3477433857859,66431,11487.2903337368
20201031,S92000003,Total,d,75 to 84,"",30,4324,1276.42742016425,9,1022,301.690292184982,56054,16546.9154971986
20201031,S92000003,Total,d,85plus,"",32,3758,2957.02943652773,9,1170,920.629175289369,35834,28196.4323652301
20201031,S92000003,Total,d,Total,d,745,65870,1205.68154778248,24,2940,53.813629125254,922448,16884.4471290246
20201101,S92000003,Female,"",15 to 19,"",32,3218,2335.50578433223,0,0,0,24723,17943.0421087774
20201101,S92000003,Female,"",20 to 24,"",37,3484,2032.79071124336,0,0,0,42554,24828.7531361223
20201101,S92000003,Female,"",25 to 44,"",209,10828,1502.89113616238,0,8,1.11037394618573,164690,22858.4356496659
20201101,S92000003,Female,"",45 to 64,"",137,11140,1439.30437928384,1,90,11.6281323281459,135604,17520.2361802877
20201101,S92000003,Female,"",65 to 74,"",27,2103,697.51012434453,5,179,59.3696206646081,33884,11238.4370201094
20201101,S92000003,Female,"",75 to 84,"",16,2301,1204.56068347433,3,432,226.149593768322,30467,15949.3047993969
20201101,S92000003,Female,"",85plus,"",24,2538,3087.81662895102,7,687,835.827432659318,23628,28746.6238411563
20201101,S92000003,Female,"",Total,d,520,37044,1322.85968238369,16,1396,49.8518549996661,517705,18487.5032898296
20201101,S92000003,Male,"",15 to 19,"",28,2519,1747.21860000555,0,0,0,20624,14305.1355325583
20201101,S92000003,Male,"",20 to 24,"",41,3080,1749.3439960015,0,1,0.567968829870617,31203,17722.3313984529
20201101,S92000003,Male,"",25 to 44,"",139,8245,1172.50716018624,0,12,1.70649920221162,119557,17001.9937599013
20201101,S92000003,Male,"",45 to 64,"",137,8716,1199.92455729034,2,158,21.7517301573972,92563,12743.0721427795
